hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-122,-20,12,2,58,-104.0,-103.00990089207038,-103.5027374056939,-103.33543448298654,-102.75098413959701,-102.80098686092035,-103.00232002772744,-103.14649110584388,-103.25490687679472,-103.22597654620866,-103.20276161404001,-103.37167080669069,-103.16594376825583,-103.07189219049906,-103.14196421542147,-103.13187573777851,-103.12301112260748,-103.11515529142959,-103.16905282774141,-103.15919666615933,-103.20626683510346,-103.24905733301449,-103.23609334539705,-103.27457856451917,-103.2611602851795,-103.20125532327174,-103.19194596695353,-103.18328458840297,-103.21929391156516,-103.29612246053388,-103.32588141950906,-103.39532932444757,-103.41997085634242,-103.44321762709279,-103.42572925453801,-103.44805952698631,-103.50758390495966,-103.60195837144225,-103.6916707817341,-103.77705562595403,-103.85841423395854,-103.89978186369376,-104.04698040694856,-103.9741345009777,-103.9397517955033,-104.11698401012849,-104.04337271105311,-104.00733842407855,-103.93845288062602,-103.90644026055703,-103.87569282635097,-103.84614454354892,-103.85131042795493,-103.8228590729461,-103.82875349055081,-103.86756793987455,-103.83892743014638,-103.81133207001803,60,-103.47434511679877,-103.38350006556914,-104.11698401012849,0.1270778434393734,-0.1826630212979968,-1.186868450341359
HDOK,PLFL,17472,2,1,-122,-20,12,2,58,-101.0,-102.98019821585925,-103.98558450651863,-103.9903817508939,-103.74253538285687,-103.79423462595246,-103.66087013875959,-103.56537021589064,-103.49355485667398,-103.43753947825235,-103.28985874749829,-103.35659969102868,-103.23892347897191,-103.1389849475524,-102.97749184834645,-102.97909135695548,-102.98049682453777,-102.98174235136995,-102.86103074027132,-102.81083070388843,-102.87740322735294,-102.8840124723434,-102.89004988089555,-102.89558911059166,-102.94956016199475,-102.95195604823526,-103.0004348383886,-103.00041521672136,-102.95630649252715,-102.95819164853368,-103.00223785011414,-103.00214501678452,-102.96130561544958,-103.00293505855839,-102.96336149270685,-102.96478616540074,-103.00449159266772,-103.04218617143724,-103.04060795733305,-103.00211598329928,-102.96543905948049,-103.00292843189473,-103.0746236480584,-103.14314202967846,-103.17338538436653,-103.23736148603437,-103.26387978351292,-103.32383904202189,-103.38135961609113,-103.36835062996981,-103.3897768599062,-103.44411021434988,-103.49635110958071,-103.54660404550766,-103.56169093220578,-103.57621624772457,-103.42514431440709,-103.4769470189468,60,-103.16321658133018,-103.04139706438514,-103.9903817508939,0.16745395200481952,2.133652419266307,12.538760594265732
HDOK,PLOK,17472,3,2,-120,-19,12,2,58,-104.0,-104.99009910792962,-104.9950274237827,-104.9966822171701,-105.24776587075814,-105.1980141490449,-104.82893299814633,-104.70914692711112,-105.38121012271735,-105.11095771952084,-104.8940956553299,-104.81006619297587,-104.65305470714847,-104.35837878177936,-104.33132122804322,-104.2367128480031,-104.15358168483927,-103.95218521924625,-103.89418584722897,-103.90035505126605,-103.8499510356454,-103.8041298080292,-103.81432528676737,-103.77330000323425,-103.73550988849993,-103.74807313699466,-103.71346993112085,-103.68127528147045,-103.69532798725552,-103.66532806718722,-103.63719892604219,-103.61076583405075,-103.58587591233213,-103.64255206186368,-103.61719840001268,-103.55431433154742,-103.49469890468717,-103.51383195449299,-103.56943053788429,-103.51137747468564,-103.45606184513348,-103.43953553751206,-103.49555648275036,-103.51350811770516,-103.53067916245087,-103.54711684851826,-103.52809262265129,-103.54439058183755,-103.56002566458979,-103.5750341232246,-103.55552834370502,-103.53678329051924,-103.48518391914155,-103.43554809471213,-103.48760570220924,-103.47144672400466,-103.45588313080974,-103.47378110436223,60,-103.94743913468419,-103.67330167432883,-105.38121012271735,0.3328392716823991,-1.1975663260167349,-0.014849779939400953
HDOK,PLOK,17472,4,3,-122,-20,12,2,58,-104.0,-104.99009910792962,-103.50173293535286,-103.66754820045975,-103.75074538274734,-103.39919334369259,-103.50007823211509,-103.57232009549105,-103.49962193755952,-103.55641170700962,-103.60198224211757,-103.54540636698579,-103.41135240209259,-103.37817040525519,-103.50061833923387,-103.60716968612064,-103.63357552557765,-103.65697640794903,-103.67787061269401,-103.69665148334872,-103.76961603094587,-103.88985699452087,-103.9476424048215,-103.95028015317858,-103.95270989416926,-104.00245604827309,-103.95608599258951,-103.82269543369326,-103.83051286597825,-103.83782538692729,-103.80240330010116,-103.81060025639246,-103.77756668476503,-103.74640288090878,-103.71695149888023,-103.68907314632837,-103.70099868592337,-103.71232026643705,-103.61085047304907,-103.58825518115125,-103.6033248273852,-103.58146215283918,-103.59648773424753,-103.57526052110262,-103.51966068505519,-103.53648428680728,-103.51782977402094,-103.49994582278916,-103.44847239812255,-103.50139829847494,-103.51831140756748,-103.56830765309597,-103.5828022496121,-103.59674527311492,-103.64343899603713,-103.72153409978232,-103.76373934201106,-103.73861719028537,60,-103.68580087422617,-103.63850726080739,-104.99009910792962,0.05390035201401812,-3.1435220339765246,16.105209078935292
HDOK,PLOK,17472,5,4,-122,-20,12,2,58,-101.0,-102.98019821585925,-103.98558450651863,-103.6575978346535,-103.99353849675262,-103.99483597533766,-104.16361882654243,-103.99546853245857,-104.12306773411137,-104.33608776567189,-104.30156093174294,-104.17923681053354,-104.07694567638455,-104.07073880563954,-104.0653980345556,-104.06075061965919,-104.05666699613789,-103.98918531353108,-103.98984405619069,-103.9904361706471,-103.87900682319565,-103.8316191855169,-103.78833155895727,-103.84937478351344,-103.85673563207041,-103.86354067232138,-103.82359634844846,-103.7864323493294,-103.75175821901414,-103.76246860853345,-103.77251110390748,-103.74046482096593,-103.7510413953734,-103.76101931402003,-103.73099120035438,-103.66368234749191,-103.71493655370891,-103.76359503307812,-103.80984980545507,-103.89086322056922,-103.96805652979867,-104.00545105297233,-104.00525535922384,-104.14741636452304,-104.10691756391768,-104.06814842783334,-104.065778785796,-103.99443432297389,-103.96030846360497,-103.9616624261755,-103.9629628781524,-103.9304698639409,-103.89922820458565,-103.902596064337,-103.87256190893288,-103.84364569896097,-103.8157949200909,-103.85474771203884,60,-103.86496580735536,-103.91653296413895,-104.33608776567189,0.18140427459868952,5.466518560049255,35.80646100462398
HDOK,PLFL,17472,6,4,-122,-21,12,2,58,-104.0,-104.0,-103.50223517052339,-103.66788329984335,-104.25150335690786,-104.60260384600059,-104.66933291139105,-104.57261006424974,-104.37285147510315,-104.2170414494196,-104.09201283397817,-104.08336522572422,-103.98939032886973,-103.90958054388611,-103.84090732522803,-103.63902243507344,-103.59606769549812,-103.55800116064202,-103.52401227250556,-103.49346117378802,-103.40985366780848,-103.38775827946915,-103.3675745993793,-103.39943586145186,-103.4287846104576,-103.45591727277957,-103.48108460694964,-103.45937612324576,-103.43912203835883,-103.46332111322093,-103.48601114675519,-103.46584981749677,-103.52836948676816,-103.62742904015269,-103.68158760884755,-103.69396893856273,-103.66735189356709,-103.64208284678277,-103.61806207954255,-103.59520003111273,-103.61001549944989,-103.58791037510036,-103.60270446420955,-103.61684302320337,-103.59507115087008,-103.5742291341021,-103.55426216584634,-103.53511997271471,-103.55107319362438,-103.56638704004968,-103.54717457894563,-103.46122590774488,-103.4793159043283,-103.49671750962638,-103.54673968645177,-103.5617604778298,-103.57622782121709,-103.52437998216952,60,-103.68736519860042,-103.57522847765959,-104.0,0.09693456205566929,-1.763425311986699,2.4366209271702117
HDOK,PLFL,17472,7,4,-121,-20,12,2,58,-103.0,-103.0,-103.49776482947661,-102.99933278391623,-103.2497531242509,-103.40040371088855,-103.33316962938684,-103.42953084352759,-103.37497029018472,-103.44590723923231,-103.5028300751291,-103.36159015021751,-103.33022455322083,-103.30358678466797,-103.28066601994259,-103.2607209030769,-103.24319538616415,-103.29152702605911,-103.33468143210243,-103.43177326493435,-103.46358394805324,-103.49250236921215,-103.51891874861276,-103.59353485014014,-103.71113551448386,-103.77235642257654,-103.87539930102118,-103.92614583415586,-103.8853116780179,-103.84711491323513,-103.85357868110646,-103.81816945036628,-103.78482741903962,-103.71329398956784,-103.68514901006314,-103.69739185621448,-103.67064352587148,-103.72097914529743,-103.69400681248864,-103.66833557672946,-103.68047432213261,-103.69205297029563,-103.66720814846026,-103.64346420744317,-103.62075272324296,-103.59901122452018,-103.57818253890579,-103.52367787158727,-103.54002374943258,-103.5216023928832,-103.50390907545813,-103.58813404375591,-103.6019629450494,-103.61526560549521,-103.66134305878937,-103.63942652248903,-103.68434233383651,-103.72761907721,60,-103.54400792937275,-103.59083444694804,-103.0,0.0465548940493633,0.6484832842538539,0.22488386922539183
HDOK,PLFL,17472,8,4,-123,-21,12,2,58,-103.0,-103.0,-103.49776482947661,-103.33211670015665,-103.99976347940719,-104.40141367613809,-104.33401000558399,-104.28574344321426,-104.24944728285514,-104.10764285844189,-103.9938529352962,-103.99443065261205,-103.99491375732494,-103.9953240422473,-103.92017720005907,-103.8547861641365,-103.79732790436687,-103.74640833484052,-103.70094321543499,-103.776681159272,-103.78918307873212,-103.74663787793243,-103.6557214951558,-103.62268658798213,-103.54338811121863,-103.51757724127116,-103.49363595672342,-103.47136110534099,-103.45057859759436,-103.38799339639688,-103.41386818055746,-103.3137330468274,-103.34169978921908,-103.36808355674573,-103.39301756096305,-103.33885066859149,-103.36420892387505,-103.42614758267023,-103.55984789486158,-103.57612907288113,-103.62824200830184,-103.60547641016929,-103.61963987556848,-103.59758874700944,-103.61179211171654,-103.59036445313778,-103.60460820963651,-103.58372724782639,-103.56369556397466,-103.5444667115766,-103.55991889350624,-103.50728294260361,-103.5238265181263,-103.5063198910008,-103.52274724505146,-103.53856313241772,-103.55379627611461,-103.53557991182853,60,-103.63715057786158,-103.5699123184279,-103.0,0.08196577767831498,-0.6893370801639565,0.83815542897135
HDOK,PLFL,17472,9,4,-123,-21,12,2,58,-104.0,-103.00990089207038,-103.0049725762173,-103.33610169907031,-103.75249785166118,-104.2037993206324,-104.67332539958542,-104.57602561260033,-105.13797475825153,-104.89532804224832,-104.70061795982458,-104.63477204039897,-104.40622267878729,-104.21212323288294,-104.12060807859362,-104.04097371782296,-103.90378057761797,-103.84606264537638,-103.85543925584848,-103.80556521563312,-103.81645013697015,-103.77243495727808,-103.73222800131245,-103.69533873623267,-103.66135848211195,-103.67744391349436,-103.6461077645975,-103.61695276841576,-103.67793189774711,-103.69182752326662,-103.57802081635863,-103.59552589071421,-103.65276100225296,-103.74683511468959,-103.83573994277623,-103.9198962699245,-103.8462590182207,-103.77635106417564,-103.82212862453012,-103.79171817701736,-103.7993411834175,-103.77037546652494,-103.70681867978254,-103.71725212546306,-103.65664060416306,-103.63364215353663,-103.64638106742336,-103.65859377527082,-103.67030976349007,-103.64744407440739,-103.62548207101214,-103.60437658679926,-103.61766012492035,-103.66385883368424,-103.6084934307583,-103.62146773784835,-103.63396400060576,-103.64600424969079,60,-103.83788806182774,-103.72474006338776,-105.13797475825153,0.15221284001554858,-1.301000280360196,2.567340893556057
HDOK,PLFL,17472,10,4,-124,-22,12,2,58,-101.0,-104.9603964317185,-103.98458003617758,-105.98641504956913,-105.23905462736953,-104.58864808048799,-104.4898048082028,-104.13001223596099,-103.98647401558107,-103.98800912991639,-103.78377777106095,-103.80409890508999,-103.73434854771062,-103.59444624561559,-103.54956562753286,-103.58157508204756,-103.54248192221198,-103.57170029453269,-103.59778882589212,-103.6795409035642,-103.64149858873523,-103.66082555473372,-103.67848033829445,-103.64429885246503,-103.61281284773722,-103.63120419091544,-103.6020069273238,-103.61996598485264,-103.54854100886712,-103.65430918609091,-103.71120311362661,-103.80614988169953,-103.89555363459894,-103.93981832671538,-103.94219296043714,-103.94444076245921,-103.98492653373793,-103.9476326339228,-103.94959173362126,-103.9514563298574,-103.95323300293853,-103.91869071002462,-103.92160972765724,-103.85322538892179,-103.82311024853703,-103.79428129660948,-103.80143450179584,-103.77375587792243,-103.74720300895378,-103.721714328026,-103.697232997284,-103.67370643961135,-103.61750970667735,-103.63029278411351,-103.6425949028737,-103.5550207968992,-103.53669822202947,-103.4861506545979,60,-103.81563952631737,-103.74077577833219,-105.98641504956913,0.31990204514733483,0.6980274755294158,13.671305939310775
